time,rov_id,t_sent,t_received,x,y,z,channels,rssi,azimuth,elevation
1700000140.0,1,1700000140000000,1700000140013158,0.0,0.0,16.459902424822022,0,array('h'),228.73049369049855,50.075934086168296
1700000141.0,1,1700000141000000,1700000141013679,0.0,0.0,16.77779847857608,0,array('h'),231.194297138218,50.48901273281208
1700000142.0,1,1700000142000000,1700000142013806,0.0,0.0,17.121813854280813,0,array('h'),237.50374131694394,51.34902232574014
1700000143.0,1,1700000143000000,1700000143013711,0.0,0.0,16.89939336860278,0,array('h'),240.37041535383625,50.07197269002378
1700000144.0,1,1700000144000000,1700000144013408,0.0,0.0,17.055050253563316,0,array('h'),245.27372691967452,49.30297932385543
1700000145.0,1,1700000145000000,1700000145013978,0.0,0.0,17.143009732993498,0,array('h'),251.47239195340046,51.36954371619619
1700000146.0,1,1700000146000000,1700000146013606,0.0,0.0,17.21738793636502,0,array('h'),256.3548984725988,50.60080865027038
1700000147.0,1,1700000147000000,1700000147013381,0.0,0.0,17.048538664330408,0,array('h'),262.3854465965591,50.71838796921942
1700000148.0,1,1700000148000000,1700000148013594,0.0,0.0,16.951014341067577,0,array('h'),267.4691885457085,51.566430940662094
1700000149.0,1,1700000149000000,1700000149013672,0.0,0.0,17.22750731105399,0,array('h'),269.2920686559184,50.0887580431928
1700000150.0,1,1700000150000000,1700000150014312,0.0,0.0,17.511830294151554,0,array('h'),275.12187084667937,49.83489858813697
1700000151.0,1,1700000151000000,1700000151014464,0.0,0.0,17.640329454891067,0,array('h'),281.08231945859336,50.23675558633802
1700000152.0,1,1700000152000000,1700000152014269,0.0,0.0,17.562957017217542,0,array('h'),284.80352887951875,47.82717105748727
1700000153.0,1,1700000153000000,1700000153015212,0.0,0.0,17.160550119986272,0,array('h'),290.71456280851896,47.55918909934177
1700000154.0,1,1700000154000000,1700000154014199,0.0,0.0,17.154722949197684,0,array('h'),293.6630197439062,49.45855549010497
1700000155.0,1,1700000155000000,1700000155014539,0.0,0.0,17.194764718840226,0,array('h'),300.10701555554925,50.23441780812379
1700000156.0,1,1700000156000000,1700000156015166,0.0,0.0,18.10706978913282,0,array('h'),303.3723375343673,47.757556298522765
1700000157.0,1,1700000157000000,1700000157015270,0.0,0.0,18.623350366989474,0,array('h'),307.6751227500435,46.368008976240965
1700000158.0,1,1700000158000000,1700000158015743,0.0,0.0,18.406124879414982,0,array('h'),313.7893962240624,45.379090295213274
1700000159.0,1,1700000159000000,1700000159016313,0.0,0.0,17.601069003934217,0,array('h'),317.6164438110231,43.508587557078314
1700000160.0,1,1700000160000000,1700000160017155,0.0,0.0,18.17327516273153,0,array('h'),320.2325367426365,44.94566705469215
1700000161.0,1,1700000161000000,1700000161016647,0.0,0.0,18.647216650453082,0,array('h'),323.6956514116443,43.302820084680036
1700000162.0,1,1700000162000000,1700000162017013,0.0,0.0,18.941929910755768,0,array('h'),327.7739350979312,42.983448650184116
1700000163.0,1,1700000163000000,1700000163017542,0.0,0.0,18.537973606982607,0,array('h'),331.13415658103224,42.83343470244641
1700000164.0,1,1700000164000000,1700000164018489,0.0,0.0,18.877053346090026,0,array('h'),334.7911842847595,41.14536130797951
1700000165.0,1,1700000165000000,1700000165018312,0.0,0.0,18.68303054670429,0,array('h'),337.3007152392903,39.31727307765194
1700000166.0,1,1700000166000000,1700000166018911,0.0,0.0,19.450672086915453,0,array('h'),342.8407882345172,36.52197444985217
1700000167.0,1,1700000167000000,1700000167019226,0.0,0.0,18.594951918657586,0,array('h'),343.82730628707947,36.68919146565382
1700000168.0,1,1700000168000000,1700000168019932,0.0,0.0,19.239289189053597,0,array('h'),347.6749302550473,37.74365603533262
1700000169.0,1,1700000169000000,1700000169020293,0.0,0.0,18.617830425313766,0,array('h'),349.2464873172157,36.191231282088985
1700000170.0,1,1700000170000000,1700000170021188,0.0,0.0,19.09721641286852,0,array('h'),352.9093216528621,37.029038782330296
1700000171.0,1,1700000171000000,1700000171021604,0.0,0.0,19.34982644375339,0,array('h'),354.0964151338613,33.613384017575015
1700000172.0,1,1700000172000000,1700000172021672,0.0,0.0,19.568993008427654,0,array('h'),358.1308003839878,34.54945126254087
1700000173.0,1,1700000173000000,1700000173022036,0.0,0.0,19.429617103264818,0,array('h'),1.1341993664532621,33.56930921891626
