t_sim_sec,t_ros_sec,t_ros_ns,x_n,y_e,z_d,vx_n,vy_e,vz_d,yaw_rad
37.46,1700000037.46,1700000037460000000,58.64048820155303,-11.365490351623176,0.0,-0.44643710524748453,-1.645678064103549,0.0,-1.8356994237335207
37.47,1700000037.47,1700000037470000128,58.63602025062563,-11.381941446776702,0.0,-0.44715306161805213,-1.6445406924188488,0.0,-1.836279600083752
37.480000000000004,1700000037.48,1700000037480000000,58.631545140693305,-11.398381159989754,0.0,-0.4478689062003577,-1.6434016761935917,0.0,-1.8368605866656713
37.49,1700000037.49,1700000037490000128,58.627062872874845,-11.41480947482258,0.0,-0.4485846388154383,-1.6422610165667961,0.0,-1.8374423857644024
37.5,1700000037.5,1700000037500000000,58.622573448290815,-11.431226374846874,0.0,-0.44930025928436124,-1.6411187146791215,0.0,-1.8380249996704607
37.51,1700000037.51,1700000037509999872,58.618076868063575,-11.447631843645755,0.0,-0.45001576742822197,-1.6399747716728683,0.0,-1.8386084306797648
37.52,1700000037.52,1700000037520000000,58.61357313331726,-11.46402586481376,0.0,-0.4507311630681438,-1.6388291886919792,0.0,-1.839192681093649
37.53,1700000037.53,1700000037529999872,58.60906224517782,-11.480408421956836,0.0,-0.4514464460252764,-1.6376819668820395,0.0,-1.8397777532188762
37.54,1700000037.54,1700000037540000000,58.604544204772964,-11.496779498692451,0.0,-0.4521616161208001,-1.636533107390269,0.0,-1.840363649367653
37.550000000000004,1700000037.55,1700000037549999872,58.6000190132322,-11.513139078649541,0.0,-0.45287667317592273,-1.6353826113655263,0.0,-1.840950371857641
37.56,1700000037.56,1700000037560000000,58.59548667168684,-11.52948714546849,0.0,-0.45359161701187845,-1.63423047995831,0.0,-1.8415379230119686
37.57,1700000037.57,1700000037569999872,58.59094718126996,-11.545823682801261,0.0,-0.45430644744993265,-1.6330767143207494,0.0,-1.8421263051592478
37.58,1700000037.58,1700000037580000000,58.586400543116426,-11.562148674311315,0.0,-0.4550211643113773,-1.6319213156066108,0.0,-1.8427155206335832
