t_sim_sec,t_ros_sec,t_ros_ns,rov_id,x_n,y_e,z_d,vx_n,vy_e,vz_d
0.18,1700000000.18,1700000000180000000,1,34.99994532503322,10.040499950792517,12.012959989922306,-0.0006074992597859818,0.22499917903173738,0.0719998318656323
0.19,1700000000.19,1700000000190000128,1,34.99993908129123,10.04274994212721,12.01367998814765,-0.0006412491295293421,0.2249990853756323,0.07199981268488642
0.2,1700000000.2,1700000000200000000,1,34.999932500050626,10.04499993250003,12.014399986176004,-0.0006749989847065763,0.22499898665699902,0.07199979246728105
0.21,1700000000.21,1700000000210000128,1,34.99992558131154,10.04724992186035,12.015119983996996,-0.0007087488253176844,0.2249988828759264,0.07199977121290502
0.22,1700000000.22,1700000000220000000,1,34.99991832507412,10.049499910157548,12.015839981600262,-0.0007424986495863095,0.22499877403241442,0.07199974892175831
0.23,1700000000.23,1700000000230000128,1,34.999910731338545,10.051749897340999,12.016559978975431,-0.0007762484571571804,0.22499866012637426,0.07199972559375212
0.24,1700000000.24,1700000000240000000,1,34.99990280010498,10.053999883360076,12.017279976112137,-0.0008099982473197542,0.22499854115780593,0.07199970122906407
0.25,1700000000.25,1700000000249999872,1,34.9998945313736,10.056249868164155,12.017999973000013,-0.0008437480193634883,0.22499841712688706,0.07199967582751654
0.26,1700000000.26,1700000000260000000,1,34.99988592514459,10.058499851702614,12.018719969628687,-0.0008774977722225685,0.22499828803344002,0.0719996493890207
0.27,1700000000.27,1700000000269999872,1,34.999876981418154,10.060749833924824,12.019439965987793,-0.0009112475055417235,0.2249981538774648,0.07199962191393183
0.28,1700000000.28,1700000000280000000,1,34.99986770019448,10.062999814780163,12.020159962066966,-0.0009449972182551392,0.22499801465913905,0.07199959340198347
