t_sim_sec,t_ros_sec,t_ros_ns,x_n,y_e,z_d,vx_n,vy_e,vz_d,yaw_rad
285.04,1700000285.04,1700000285040000000,27.135478791906532,24.835348160401995,0.0,-1.2417674080200998,-0.14322606040467337,0.0,-3.0267595947438606
285.05,1700000285.05,1700000285049999872,27.123061476408907,24.833912795439172,0.0,-1.2416956397719585,-0.14384692617955464,0.0,-3.0262595947438613
285.06,1700000285.06,1700000285060000000,27.110644880145898,24.832471221998283,0.0,-1.2416235610999142,-0.14446775599270512,0.0,-3.025759594743863
285.07,1700000285.07,1700000285069999872,27.098229006221608,24.83102344043971,0.0,-1.2415511720219856,-0.14508854968891954,0.0,-3.0252595947438623
285.08,1700000285.08,1700000285080000000,27.0858138577401,24.829569451125412,0.0,-1.2414784725562706,-0.1457093071129951,0.0,-3.0247595947438635
285.09000000000003,1700000285.09,1700000285089999872,27.07339943780502,24.82810925441887,0.0,-1.2414054627209434,-0.14633002810974907,0.0,-3.0242595947438606
285.1,1700000285.1,1700000285100000000,27.06098574952011,24.82664285068515,0.0,-1.2413321425342576,-0.14695071252399455,0.0,-3.0237595947438605
285.11,1700000285.11,1700000285109999872,27.04857279598879,24.825170240290852,0.0,-1.2412585120145427,-0.14757136020056047,0.0,-3.0232595947438616
285.12,1700000285.12,1700000285120000000,27.03616058031426,24.82369142360412,0.0,-1.241184571180206,-0.1481919709842871,0.0,-3.0227595947438624
285.13,1700000285.13,1700000285130000128,27.02374910559952,24.822206400994663,0.0,-1.241110320049733,-0.14881254472002395,0.0,-3.022259594743862
285.14,1700000285.14,1700000285140000000,27.011338374947535,24.820715172833737,0.0,-1.2410357586416867,-0.1494330812526232,0.0,-3.0217595947438634
285.15000000000003,1700000285.15,1700000285150000128,26.998928391460854,24.819217739494132,0.0,-1.2409608869747066,-0.15005358042695735,0.0,-3.0212595947438605
