t_sim_sec,t_ros_sec,t_ros_ns,x_n,y_e,z_d,vx_n,vy_e,vz_d,yaw_rad
2.36,1700000002.36,1700000002360000000,3.540015058446024,0.0,0.0,1.5,0.0,0.0,0.0
2.37,1700000002.37,1700000002369999872,3.555015122252999,0.0,0.0,1.5,0.0,0.0,0.0
2.38,1700000002.38,1700000002380000000,3.5700151860599734,0.0,0.0,1.5,0.0,0.0,0.0
2.39,1700000002.39,1700000002390000128,3.585015249866948,0.0,0.0,1.5,0.0,0.0,0.0
2.4,1700000002.4,1700000002400000000,3.600015313673923,0.0,0.0,1.5,0.0,0.0,0.0
2.41,1700000002.41,1700000002410000128,3.6150153774808973,0.0,0.0,1.5,0.0,0.0,0.0
2.42,1700000002.42,1700000002420000000,3.630015441287872,0.0,0.0,1.5,0.0,0.0,0.0
2.43,1700000002.43,1700000002430000128,3.6450155050948463,0.0,0.0,1.5,0.0,0.0,0.0
2.44,1700000002.44,1700000002440000000,3.6600155689018217,0.0,0.0,1.5,0.0,0.0,0.0
2.45,1700000002.45,1700000002450000128,3.675015632708796,0.0,0.0,1.5,0.0,0.0,0.0
2.46,1700000002.46,1700000002460000000,3.6900156965157707,0.0,0.0,1.5,0.0,0.0,0.0
2.47,1700000002.47,1700000002470000128,3.7050157603227456,0.0,0.0,1.5,0.0,0.0,0.0
2.48,1700000002.48,1700000002480000000,3.72001582412972,0.0,0.0,1.5,0.0,0.0,0.0
2.49,1700000002.49,1700000002490000128,3.7350158879366946,0.0,0.0,1.5,0.0,0.0,0.0
2.5,1700000002.5,1700000002500000000,3.750015951743669,0.0,0.0,1.5,0.0,0.0,0.0
2.5100000000000002,1700000002.51,1700000002509999872,3.765016015550644,0.0,0.0,1.5,0.0,0.0,0.0
2.52,1700000002.52,1700000002520000000,3.780016079357619,0.0,0.0,1.5,0.0,0.0,0.0
2.5300000000000002,1700000002.53,1700000002529999872,3.7950161431645935,0.0,0.0,1.5,0.0,0.0,0.0
2.54,1700000002.54,1700000002540000000,3.8100162069715684,0.0,0.0,1.5,0.0,0.0,0.0
2.5500000000000003,1700000002.55,1700000002549999872,3.825016270778543,0.0,0.0,1.5,0.0,0.0,0.0
2.56,1700000002.56,1700000002560000000,3.8400163345855174,0.0,0.0,1.5,0.0,0.0,0.0
2.57,1700000002.57,1700000002569999872,3.855016398392492,0.0,0.0,1.5,0.0,0.0,0.0
2.58,1700000002.58,1700000002580000000,3.870016462199467,0.0,0.0,1.5,0.0,0.0,0.0
2.59,1700000002.59,1700000002589999872,3.8850165260064413,0.0,0.0,1.5,0.0,0.0,0.0
2.6,1700000002.6,1700000002600000000,3.900016589813416,0.0,0.0,1.5,0.0,0.0,0.0
2.61,1700000002.61,1700000002609999872,3.915016653620391,0.0,0.0,1.5,0.0,0.0,0.0
